campaign_id,product_type,audience_age,audience_gender,location,channel,duration_days,budget_usd,click_through_rate
4381,Books,55+,Female,California,Instagram,45,4086.73,0.0466
4382,Furniture,55+,Other,New York,LinkedIn,60,5162.82,0.0358
4383,Books,18-24,Other,New York,Google Ads,60,4334.15,0.0675
4384,Shoes,25-34,Male,Florida,YouTube,7,9502.07,0.0815
4385,Laptops,55+,Female,Texas,Google Ads,45,5452.83,0.0677
4386,Shoes,35-44,Male,Texas,LinkedIn,30,1265.82,0.0139
4387,Shoes,25-34,Male,California,Google Ads,30,3103.57,0.0711
4388,Smartphones,18-24,Other,Illinois,YouTube,7,4889.32,0.0867
4389,Laptops,45-54,Female,Illinois,Facebook,30,9558.78,0.0661
4390,Shoes,55+,Male,Florida,Instagram,30,5905.04,0.0465
4391,Furniture,35-44,Other,Illinois,Instagram,45,7112.69,0.062
4392,Shoes,18-24,Male,California,Google Ads,45,1340.94,0.0692
4393,Furniture,25-34,Other,Florida,Instagram,14,8834.58,0.0585
4394,Smartphones,55+,Female,Texas,Instagram,45,5620.67,0.0404
4395,Shoes,18-24,Male,Illinois,Facebook,14,9251.67,0.0742
4396,Books,18-24,Female,California,Google Ads,45,4732.03,0.0674
4397,Smartphones,35-44,Female,California,Facebook,60,6989.3,0.0464
4398,Furniture,45-54,Other,Texas,Facebook,45,4972.97,0.0589
4399,Smartphones,45-54,Male,California,LinkedIn,14,1854.3,0.0313
4400,Shoes,45-54,Male,Florida,Google Ads,30,3084.47,0.0626
4401,Laptops,25-34,Other,Florida,Facebook,45,1138.94,0.0462
4402,Laptops,18-24,Other,New York,YouTube,30,4682.53,0.0539
4403,Furniture,25-34,Female,Texas,Instagram,30,6668.74,0.0647
4404,Furniture,18-24,Male,California,Google Ads,45,2815.26,0.0476
4405,Laptops,35-44,Male,Illinois,LinkedIn,45,5158.69,0.0498
4406,Furniture,35-44,Other,Florida,Facebook,60,4860.25,0.0573
4407,Smartphones,25-34,Other,Texas,YouTube,14,5567.49,0.0718
4408,Books,25-34,Other,Texas,Instagram,45,2253.55,0.0435
4409,Books,35-44,Male,Florida,Instagram,30,5572.85,0.0534
4410,Smartphones,55+,Male,New York,YouTube,30,3959.95,0.0416
4411,Books,45-54,Female,Texas,Google Ads,45,3217.4,0.0524
4412,Shoes,45-54,Other,California,Instagram,14,6066.83,0.0405
4413,Smartphones,35-44,Female,Illinois,Instagram,30,1906.35,0.0394
4414,Furniture,45-54,Male,Illinois,Instagram,60,9056.26,0.0517
4415,Smartphones,55+,Female,Florida,Facebook,30,9381.1,0.0505
4416,Laptops,55+,Female,Texas,Facebook,14,6775.79,0.0518
4417,Furniture,18-24,Female,Illinois,Instagram,7,3379.97,0.037
4418,Laptops,25-34,Other,Texas,LinkedIn,60,6447.06,0.0449
4419,Furniture,45-54,Male,Florida,Instagram,60,6214.47,0.0606
4420,Books,55+,Other,New York,Google Ads,7,4216.88,0.0847
4421,Smartphones,25-34,Female,Illinois,LinkedIn,60,3228.85,0.042
4422,Shoes,25-34,Other,California,Google Ads,60,2100.3,0.0593
4423,Furniture,18-24,Male,Florida,YouTube,60,2565.15,0.0471
4424,Furniture,25-34,Male,New York,YouTube,30,6703.78,0.0582
4425,Laptops,25-34,Female,California,Facebook,30,8916.0,0.0605
4426,Books,35-44,Female,California,Facebook,45,4157.08,0.0408
4427,Laptops,18-24,Other,Illinois,Facebook,45,1658.05,0.0449
4428,Laptops,18-24,Male,Texas,YouTube,30,621.66,0.0541
4429,Books,45-54,Male,Florida,Google Ads,60,4356.1,0.0665
4430,Shoes,25-34,Other,California,LinkedIn,14,2709.39,0.0412
4431,Laptops,45-54,Male,Illinois,Facebook,7,3564.28,0.0504
4432,Laptops,55+,Female,New York,YouTube,45,2795.86,0.0368
4433,Furniture,25-34,Female,California,Facebook,60,6809.4,0.0352
4434,Books,55+,Other,New York,Instagram,45,6565.89,0.059
4435,Smartphones,35-44,Other,Florida,LinkedIn,14,9166.89,0.0632
4436,Shoes,25-34,Other,Illinois,Google Ads,60,7147.58,0.064
4437,Shoes,45-54,Female,New York,Facebook,30,2066.94,0.0408
4438,Books,45-54,Other,Texas,Instagram,14,7640.15,0.0765
4439,Furniture,25-34,Male,New York,Instagram,45,2222.04,0.0158
4440,Furniture,45-54,Other,New York,LinkedIn,60,5806.71,0.0289
4441,Books,25-34,Male,Illinois,YouTube,60,1232.24,0.0385
4442,Furniture,18-24,Female,Illinois,YouTube,7,949.59,0.0426
4443,Shoes,45-54,Male,California,Facebook,7,4910.18,0.0469
4444,Shoes,25-34,Male,New York,Facebook,7,1497.34,0.0493
4445,Smartphones,25-34,Male,New York,YouTube,30,3413.33,0.0648
4446,Books,45-54,Female,Illinois,Google Ads,60,3718.92,0.0629
4447,Laptops,18-24,Male,Texas,Google Ads,60,7809.56,0.0822
4448,Laptops,45-54,Male,Illinois,Instagram,45,3660.46,0.0397
4449,Smartphones,25-34,Other,Texas,LinkedIn,30,5195.85,0.0453
4450,Smartphones,18-24,Other,Illinois,Google Ads,7,7839.57,0.0951
4451,Furniture,55+,Other,Florida,Facebook,60,2446.53,0.0436
4452,Smartphones,35-44,Male,New York,Google Ads,7,8146.53,0.0796
4453,Smartphones,45-54,Male,Texas,LinkedIn,14,8402.05,0.0446
4454,Laptops,25-34,Female,Florida,Facebook,30,9894.04,0.0722
4455,Furniture,18-24,Male,Texas,LinkedIn,7,4718.45,0.0379
4456,Smartphones,18-24,Male,California,YouTube,30,4021.17,0.0618
4457,Smartphones,55+,Female,California,LinkedIn,60,7169.05,0.0298
4458,Furniture,45-54,Male,New York,LinkedIn,14,1052.44,0.0359
4459,Books,18-24,Female,Florida,LinkedIn,45,877.64,0.0252
4460,Furniture,55+,Female,Florida,Facebook,14,3682.41,0.0578
4461,Laptops,25-34,Other,California,LinkedIn,30,7430.39,0.05
4462,Books,55+,Male,New York,LinkedIn,14,1606.32,0.0455
4463,Shoes,45-54,Other,California,Instagram,60,6537.7,0.0328
4464,Furniture,55+,Male,Florida,Facebook,30,3060.3,0.0516
4465,Laptops,18-24,Other,Texas,LinkedIn,30,6690.91,0.0352
4466,Books,18-24,Female,Florida,Google Ads,60,4841.27,0.0697
4467,Furniture,35-44,Female,New York,LinkedIn,7,1593.94,0.0426
4468,Smartphones,55+,Female,Florida,Google Ads,45,2849.19,0.0552
4469,Furniture,25-34,Female,Illinois,YouTube,14,2587.28,0.0653
4470,Shoes,45-54,Male,Florida,YouTube,45,2063.55,0.0424
4471,Furniture,35-44,Male,Illinois,Facebook,45,4949.28,0.0591
4472,Books,55+,Other,California,Facebook,60,9569.32,0.0564
4473,Books,25-34,Male,Illinois,YouTube,7,6751.84,0.0851
4474,Furniture,35-44,Male,Florida,Facebook,45,8442.02,0.0702
4475,Books,18-24,Other,Florida,Google Ads,30,9820.26,0.0822
4476,Smartphones,45-54,Female,Florida,Google Ads,7,5635.92,0.0727
4477,Furniture,55+,Other,New York,Instagram,60,2761.67,0.0292
4478,Smartphones,25-34,Other,California,Facebook,45,9314.2,0.0518
4479,Smartphones,18-24,Female,Illinois,Facebook,60,7140.35,0.0746
4480,Laptops,35-44,Other,Texas,Instagram,14,9609.94,0.065
4481,Furniture,45-54,Other,Illinois,LinkedIn,60,6684.8,0.0455
4482,Books,35-44,Other,Florida,Google Ads,30,7863.88,0.0835
4483,Smartphones,35-44,Male,Texas,LinkedIn,60,8961.04,0.0529
4484,Laptops,25-34,Female,Texas,Instagram,7,7712.87,0.066
4485,Furniture,18-24,Female,Illinois,Facebook,14,5845.13,0.046
4486,Furniture,55+,Other,Illinois,LinkedIn,30,4983.25,0.0477
4487,Shoes,25-34,Male,Illinois,Facebook,14,8322.08,0.0605
4488,Shoes,45-54,Female,Illinois,Instagram,30,7833.87,0.0362
4489,Smartphones,35-44,Female,California,YouTube,14,3981.09,0.0528
4490,Shoes,45-54,Other,New York,Facebook,45,5234.15,0.0379
4491,Smartphones,25-34,Other,New York,LinkedIn,60,6532.41,0.046
4492,Books,25-34,Other,Illinois,LinkedIn,7,769.52,0.0326
4493,Smartphones,55+,Female,New York,Instagram,7,2851.9,0.0361
4494,Shoes,35-44,Other,Illinois,LinkedIn,45,2877.04,0.0237
4495,Books,25-34,Other,Illinois,Google Ads,14,8890.7,0.0846
4496,Shoes,45-54,Other,Illinois,Facebook,60,3649.13,0.0309
4497,Smartphones,55+,Male,California,Google Ads,45,5678.86,0.0484
4498,Laptops,45-54,Other,Florida,Instagram,14,8400.07,0.0738
4499,Furniture,35-44,Female,New York,Google Ads,60,2967.09,0.0534
4500,Shoes,55+,Other,New York,Google Ads,14,1675.69,0.0558
4501,Smartphones,55+,Female,California,Facebook,7,9509.42,0.0541
4502,Books,55+,Male,California,Facebook,60,7194.49,0.0594
4503,Shoes,18-24,Male,Illinois,YouTube,7,2182.01,0.0701
4504,Shoes,55+,Other,Illinois,Google Ads,7,8287.26,0.0785
4505,Furniture,45-54,Female,Florida,Facebook,60,7977.7,0.0581
4506,Smartphones,45-54,Other,New York,Google Ads,45,8456.64,0.0666
4507,Laptops,35-44,Other,California,Google Ads,14,3124.02,0.0748
4508,Books,25-34,Female,Florida,Instagram,60,4761.51,0.0442
4509,Smartphones,25-34,Female,New York,Instagram,7,7089.9,0.0673
4510,Books,18-24,Female,Florida,Google Ads,14,4211.34,0.069
4511,Shoes,55+,Female,Florida,Instagram,60,1164.74,0.0119
4512,Furniture,18-24,Female,Illinois,Facebook,45,1796.27,0.0337
4513,Furniture,35-44,Male,Florida,Google Ads,60,6172.58,0.0969
4514,Laptops,35-44,Male,Illinois,Instagram,60,4064.1,0.0489
4515,Furniture,25-34,Male,New York,Facebook,30,551.11,0.0357
4516,Shoes,35-44,Female,New York,Google Ads,14,7785.12,0.0765
4517,Laptops,55+,Female,Illinois,Google Ads,60,4458.69,0.0586
4518,Smartphones,45-54,Female,Texas,Instagram,7,3480.81,0.0486
4519,Furniture,35-44,Other,Florida,Facebook,7,7278.43,0.0811
4520,Laptops,18-24,Male,New York,Google Ads,30,4823.53,0.0805
4521,Shoes,55+,Male,Florida,Google Ads,7,7100.9,0.0653
4522,Books,35-44,Other,Texas,YouTube,60,625.38,0.0558
4523,Books,35-44,Other,Florida,Google Ads,14,589.49,0.0649
4524,Shoes,55+,Male,Texas,YouTube,30,5819.07,0.0493
4525,Shoes,35-44,Female,California,YouTube,30,9831.01,0.0574
4526,Books,45-54,Male,Texas,Facebook,45,3087.39,0.0491
4527,Laptops,25-34,Female,New York,LinkedIn,45,6987.49,0.0516
4528,Books,55+,Male,Illinois,YouTube,14,2136.45,0.0654
4529,Shoes,18-24,Male,Illinois,Facebook,14,3459.71,0.0699
4530,Furniture,35-44,Other,Florida,Instagram,30,1241.71,0.0451
4531,Smartphones,25-34,Other,California,YouTube,60,8867.54,0.0489
4532,Furniture,18-24,Female,Florida,LinkedIn,60,3449.16,0.0082
4533,Furniture,18-24,Female,Texas,Instagram,45,2689.43,0.0272
4534,Shoes,45-54,Male,Illinois,YouTube,14,7440.74,0.0595
4535,Books,25-34,Other,Texas,YouTube,14,2394.68,0.0562
4536,Laptops,55+,Female,Illinois,LinkedIn,60,2782.62,0.0165
4537,Furniture,25-34,Female,Illinois,Google Ads,45,1484.35,0.0583
4538,Books,25-34,Female,Illinois,LinkedIn,60,9647.28,0.0445
4539,Laptops,18-24,Male,New York,Facebook,60,2852.56,0.0351
4540,Furniture,45-54,Female,Texas,Facebook,30,9958.8,0.0614
4541,Laptops,45-54,Female,Florida,LinkedIn,14,2173.42,0.0327
4542,Books,25-34,Other,California,LinkedIn,30,696.19,0.0296
4543,Smartphones,25-34,Other,Florida,LinkedIn,30,9009.09,0.056
4544,Books,35-44,Other,Texas,LinkedIn,60,6010.16,0.0473
4545,Shoes,18-24,Male,California,LinkedIn,45,3838.39,0.0552
4546,Laptops,55+,Other,Florida,YouTube,60,5376.73,0.0413
4547,Smartphones,55+,Other,California,Instagram,45,2976.91,0.0205
4548,Laptops,45-54,Other,Texas,Facebook,14,6530.21,0.0658
4549,Laptops,18-24,Other,Illinois,Facebook,7,6356.45,0.0707
4550,Furniture,45-54,Female,Texas,Instagram,14,1261.83,0.0461
4551,Shoes,55+,Male,New York,LinkedIn,60,9151.54,0.0158
4552,Laptops,25-34,Female,California,Instagram,45,4874.99,0.0581
4553,Books,18-24,Female,Texas,LinkedIn,7,2353.96,0.0438
4554,Books,18-24,Male,Illinois,Facebook,45,3420.15,0.045
4555,Furniture,35-44,Female,Illinois,Google Ads,45,8729.11,0.0912
4556,Shoes,25-34,Other,Texas,Facebook,7,4140.26,0.0571
4557,Shoes,25-34,Male,Florida,Facebook,7,5838.63,0.0706
4558,Books,45-54,Female,Texas,Google Ads,14,9503.05,0.0908
4559,Smartphones,18-24,Female,Illinois,Instagram,30,6691.31,0.0728
4560,Furniture,45-54,Other,Texas,YouTube,7,6919.31,0.0831
4561,Furniture,25-34,Female,New York,LinkedIn,30,2861.4,0.0393
4562,Books,35-44,Female,Florida,LinkedIn,30,6848.8,0.056
4563,Books,18-24,Female,Texas,Facebook,30,4241.13,0.0523
4564,Smartphones,25-34,Male,Illinois,Google Ads,30,9154.9,0.0917
4565,Smartphones,35-44,Male,Texas,Facebook,7,1730.62,0.0516
4566,Shoes,55+,Female,Texas,Facebook,45,3213.58,0.0282
4567,Furniture,25-34,Female,California,Instagram,7,1127.01,0.0357
4568,Furniture,55+,Other,Texas,LinkedIn,7,4118.59,0.0526
4569,Books,45-54,Male,New York,YouTube,60,1909.54,0.0479
4570,Shoes,55+,Male,Illinois,Google Ads,60,8528.87,0.0537
4571,Furniture,25-34,Male,California,YouTube,14,9287.91,0.0607
4572,Shoes,55+,Female,Texas,Google Ads,30,6859.54,0.0544
4573,Shoes,18-24,Other,Florida,LinkedIn,30,1481.68,0.0387
4574,Books,25-34,Other,New York,Instagram,60,3745.49,0.0346
4575,Shoes,35-44,Female,New York,YouTube,45,9662.67,0.0533
4576,Smartphones,55+,Female,New York,Google Ads,14,1794.86,0.0473
4577,Smartphones,18-24,Other,California,Facebook,45,5786.65,0.0564
4578,Laptops,45-54,Other,Texas,LinkedIn,60,3852.83,0.0213
4579,Books,45-54,Male,New York,Instagram,45,9992.04,0.0581
4580,Laptops,55+,Female,Texas,Facebook,30,3211.2,0.0425
4581,Smartphones,45-54,Male,Florida,Instagram,60,953.84,0.0242
4582,Laptops,35-44,Other,Texas,Google Ads,45,7170.74,0.0861
4583,Books,25-34,Male,Texas,Facebook,14,3604.02,0.0593
4584,Books,18-24,Other,Texas,Instagram,14,6747.02,0.0579
4585,Shoes,55+,Other,Illinois,LinkedIn,7,1494.19,0.0274
4586,Furniture,45-54,Male,California,YouTube,60,5469.1,0.0658
4587,Shoes,25-34,Female,Texas,YouTube,60,4064.7,0.0527
4588,Books,35-44,Male,New York,Facebook,60,5599.29,0.0521
4589,Smartphones,45-54,Male,Illinois,LinkedIn,30,8607.99,0.0375
4590,Smartphones,45-54,Female,Texas,LinkedIn,30,9741.1,0.0461
4591,Shoes,18-24,Female,Illinois,Instagram,60,7654.76,0.0677
4592,Books,35-44,Male,California,Facebook,45,7785.15,0.0536
4593,Smartphones,35-44,Other,Illinois,LinkedIn,30,5524.89,0.0381
4594,Books,55+,Male,New York,Instagram,60,1425.3,0.0317
4595,Smartphones,18-24,Other,Texas,LinkedIn,30,6837.07,0.0587
4596,Books,55+,Female,New York,Facebook,7,1903.91,0.0468
4597,Laptops,18-24,Female,Florida,LinkedIn,14,2833.78,0.0516
4598,Books,35-44,Other,Illinois,LinkedIn,7,7222.03,0.06
4599,Books,18-24,Male,Illinois,LinkedIn,60,6741.43,0.0324
4600,Shoes,18-24,Female,Illinois,YouTube,14,3486.1,0.0667
4601,Laptops,18-24,Other,California,Google Ads,45,7834.42,0.0678
4602,Furniture,25-34,Other,New York,Facebook,60,9423.5,0.0456
4603,Shoes,25-34,Male,Florida,YouTube,45,5679.97,0.0713
4604,Furniture,35-44,Other,California,Google Ads,45,6938.02,0.0792
4605,Smartphones,18-24,Other,California,LinkedIn,30,3081.91,0.0631
4606,Furniture,35-44,Male,Texas,LinkedIn,30,9722.67,0.0625
4607,Books,25-34,Female,Florida,YouTube,14,3100.2,0.0579
4608,Furniture,18-24,Female,Illinois,Instagram,14,8930.39,0.0523
4609,Shoes,55+,Female,Illinois,Facebook,30,9314.76,0.0362
4610,Shoes,25-34,Other,Texas,Google Ads,14,7336.47,0.0904
4611,Furniture,25-34,Other,Illinois,LinkedIn,7,8210.08,0.0471
4612,Shoes,25-34,Male,New York,Facebook,60,4849.64,0.0347
4613,Shoes,18-24,Other,Illinois,LinkedIn,7,9235.69,0.0692
4614,Furniture,45-54,Other,New York,LinkedIn,60,7555.14,0.0501
4615,Laptops,55+,Female,Texas,LinkedIn,30,3604.07,0.0342
4616,Laptops,55+,Other,Texas,Facebook,7,831.98,0.0364
4617,Smartphones,35-44,Other,New York,YouTube,45,5637.44,0.0377
4618,Shoes,18-24,Other,Illinois,Facebook,7,8486.18,0.0779
4619,Furniture,25-34,Male,Texas,Facebook,14,8676.35,0.0645
4620,Shoes,45-54,Other,Texas,Instagram,7,8433.63,0.0575
4621,Books,18-24,Male,New York,Instagram,30,2540.09,0.0309
4622,Shoes,18-24,Female,Texas,YouTube,30,4548.41,0.0785
4623,Shoes,45-54,Other,Illinois,Instagram,14,6331.35,0.0434
4624,Laptops,25-34,Male,Texas,YouTube,60,6841.79,0.0631
4625,Furniture,18-24,Female,New York,LinkedIn,14,3678.54,0.0293
4626,Shoes,55+,Other,Illinois,LinkedIn,60,7080.1,0.0182
4627,Laptops,55+,Male,Florida,Facebook,30,6113.52,0.054
4628,Smartphones,45-54,Male,New York,LinkedIn,30,5884.37,0.0255
4629,Laptops,25-34,Female,Florida,Instagram,60,6798.74,0.0598
4630,Laptops,45-54,Other,Texas,Google Ads,7,6232.0,0.0796
4631,Laptops,18-24,Other,Illinois,Facebook,7,2085.31,0.0502
4632,Shoes,55+,Other,Texas,YouTube,14,8806.96,0.0391
4633,Shoes,35-44,Male,Illinois,LinkedIn,30,2785.41,0.0287
4634,Smartphones,45-54,Other,California,Facebook,7,7572.64,0.0511
4635,Books,35-44,Male,Texas,Facebook,30,2176.34,0.059
4636,Books,35-44,Male,Texas,Facebook,14,6779.18,0.0661
4637,Books,55+,Female,Texas,LinkedIn,45,9009.0,0.0522
4638,Smartphones,45-54,Male,New York,YouTube,30,592.25,0.0341
4639,Books,35-44,Female,Illinois,Facebook,45,9806.94,0.0581
4640,Books,18-24,Female,Illinois,Facebook,30,781.92,0.0399
4641,Laptops,25-34,Other,Illinois,Facebook,60,607.99,0.0363
4642,Shoes,25-34,Female,New York,LinkedIn,45,8646.82,0.0432
4643,Shoes,55+,Other,Illinois,Instagram,60,7232.69,0.0382
4644,Laptops,45-54,Female,Texas,YouTube,60,1505.2,0.0425
4645,Laptops,45-54,Male,Florida,Facebook,14,9405.44,0.0697
4646,Laptops,25-34,Other,California,Facebook,14,6883.36,0.0644
4647,Shoes,18-24,Male,Illinois,Facebook,7,1554.91,0.0641
4648,Books,25-34,Other,New York,LinkedIn,45,8675.26,0.0561
4649,Laptops,25-34,Male,New York,Instagram,7,5068.6,0.0616
4650,Smartphones,45-54,Female,Illinois,Facebook,45,3142.27,0.0333
4651,Laptops,35-44,Other,Florida,Facebook,14,8337.89,0.0801
4652,Furniture,18-24,Other,Illinois,LinkedIn,14,7515.24,0.0416
4653,Laptops,45-54,Other,New York,YouTube,14,6418.92,0.0579
4654,Shoes,25-34,Female,California,YouTube,45,9035.87,0.0755
4655,Laptops,35-44,Male,Florida,Instagram,14,8682.16,0.0611
4656,Furniture,18-24,Female,Illinois,YouTube,7,2654.52,0.0466
4657,Smartphones,55+,Female,California,Facebook,60,8847.52,0.042
4658,Books,18-24,Female,Illinois,LinkedIn,45,4053.38,0.0409
4659,Laptops,18-24,Male,Florida,Facebook,60,4601.86,0.0428
4660,Furniture,25-34,Female,New York,Facebook,7,9737.16,0.0561
4661,Furniture,25-34,Other,Florida,Instagram,30,7718.81,0.0583
4662,Smartphones,55+,Female,Texas,YouTube,14,3554.12,0.051
4663,Shoes,55+,Male,Illinois,YouTube,7,6655.3,0.0474
4664,Laptops,55+,Other,California,YouTube,30,5623.58,0.0509
4665,Furniture,45-54,Male,California,Facebook,45,1607.73,0.0335
4666,Smartphones,45-54,Female,Florida,LinkedIn,7,8933.65,0.0558
4667,Books,25-34,Male,Florida,LinkedIn,45,8307.87,0.0456
4668,Furniture,25-34,Other,Florida,Facebook,60,7888.25,0.0517
4669,Smartphones,55+,Male,California,Google Ads,60,5811.96,0.0551
4670,Shoes,45-54,Other,New York,Facebook,45,2597.96,0.0334
4671,Shoes,35-44,Other,California,YouTube,60,8897.01,0.054
4672,Furniture,45-54,Female,New York,Facebook,60,3853.17,0.0534
4673,Furniture,25-34,Female,Florida,Google Ads,14,691.12,0.0634
4674,Laptops,45-54,Other,Texas,Facebook,45,9826.85,0.0659
4675,Smartphones,25-34,Male,California,YouTube,45,8680.99,0.0583
4676,Furniture,55+,Other,Florida,Instagram,30,6415.46,0.0563
4677,Laptops,55+,Female,California,LinkedIn,14,617.87,0.0167
4678,Laptops,55+,Male,Florida,Google Ads,7,2663.3,0.0642
4679,Furniture,35-44,Other,California,Instagram,14,4794.47,0.0632
4680,Shoes,35-44,Female,Illinois,LinkedIn,7,6466.81,0.0488
4681,Smartphones,25-34,Other,California,Instagram,45,7227.47,0.0623
4682,Smartphones,18-24,Other,Illinois,Facebook,14,7988.59,0.0712
4683,Shoes,35-44,Other,New York,Facebook,30,5778.78,0.0611
4684,Furniture,25-34,Male,California,LinkedIn,60,6733.74,0.0334
4685,Smartphones,45-54,Female,New York,LinkedIn,7,8206.81,0.0451
4686,Furniture,55+,Female,Texas,Facebook,60,7338.49,0.0525
4687,Furniture,55+,Other,Illinois,Facebook,45,9570.72,0.0593
4688,Laptops,55+,Other,California,LinkedIn,45,8809.14,0.0316
4689,Shoes,25-34,Other,New York,LinkedIn,45,2108.93,0.0339
4690,Furniture,55+,Male,Florida,LinkedIn,60,9500.48,0.0505
4691,Books,35-44,Female,New York,YouTube,45,2439.67,0.0337
4692,Shoes,45-54,Other,California,YouTube,45,9917.01,0.0483
4693,Smartphones,55+,Female,Texas,Facebook,60,7162.63,0.0353
4694,Laptops,25-34,Other,Illinois,YouTube,45,6461.55,0.0799
4695,Smartphones,45-54,Female,Florida,Google Ads,7,3581.07,0.0738
4696,Smartphones,55+,Other,New York,Facebook,14,1764.52,0.0378
4697,Shoes,18-24,Male,California,Google Ads,7,1698.64,0.0816
4698,Smartphones,55+,Other,California,Instagram,45,8732.46,0.0362
4699,Furniture,35-44,Other,Illinois,Google Ads,45,4608.2,0.0801
4700,Smartphones,45-54,Other,Florida,Instagram,45,5818.59,0.0484
4701,Laptops,35-44,Other,New York,Google Ads,45,9352.44,0.09
4702,Laptops,18-24,Other,New York,Instagram,60,2925.87,0.037
4703,Books,18-24,Female,New York,Instagram,14,7757.41,0.0502
4704,Laptops,35-44,Female,Illinois,Facebook,60,4969.42,0.0566
4705,Smartphones,45-54,Male,Illinois,LinkedIn,60,2521.17,0.0146
4706,Laptops,18-24,Other,Florida,LinkedIn,45,8603.23,0.0518
4707,Shoes,18-24,Female,New York,Facebook,7,6959.52,0.0775
4708,Laptops,55+,Female,New York,Instagram,7,1401.76,0.0309
4709,Furniture,25-34,Other,Florida,LinkedIn,30,5646.69,0.0407
4710,Shoes,18-24,Other,Florida,LinkedIn,14,8591.76,0.0665
4711,Books,45-54,Male,Florida,Google Ads,30,1135.88,0.0643
4712,Furniture,45-54,Male,California,YouTube,60,4454.61,0.0485
4713,Smartphones,55+,Female,Florida,Facebook,30,8149.54,0.0442
4714,Smartphones,45-54,Male,Texas,YouTube,30,8654.39,0.0506
4715,Smartphones,55+,Female,Illinois,Instagram,30,7865.95,0.0447
4716,Furniture,18-24,Male,Florida,Google Ads,14,3404.24,0.0623
4717,Furniture,18-24,Other,California,LinkedIn,7,5315.83,0.0337
4718,Furniture,18-24,Male,Texas,Google Ads,7,7542.14,0.069
4719,Shoes,18-24,Female,California,Facebook,30,1949.58,0.0522
4720,Shoes,25-34,Male,California,Instagram,14,6152.48,0.0541
4721,Smartphones,25-34,Female,California,Google Ads,7,7343.55,0.0931
4722,Laptops,18-24,Female,California,Google Ads,45,8574.92,0.0663
4723,Smartphones,45-54,Male,New York,Google Ads,7,1560.88,0.056
4724,Books,55+,Male,Illinois,LinkedIn,7,3631.91,0.049
4725,Shoes,35-44,Female,New York,Instagram,14,5645.71,0.0586
4726,Furniture,55+,Other,Texas,LinkedIn,14,7160.04,0.0581
4727,Shoes,35-44,Male,New York,Google Ads,7,7435.34,0.0762
4728,Furniture,35-44,Female,Texas,LinkedIn,45,2905.96,0.0383
4729,Books,18-24,Other,Florida,LinkedIn,45,631.83,0.0125
4730,Books,35-44,Female,Texas,Facebook,30,7091.26,0.0658
4731,Shoes,18-24,Male,New York,YouTube,30,9136.7,0.0878
4732,Furniture,25-34,Female,New York,YouTube,7,8076.41,0.0697
4733,Books,45-54,Female,Texas,Facebook,7,6413.43,0.0704
